Log_ID,Times,VLan_ID,Department,Device_Type,Protocol,Bandwidth,Packet_Loss_Percent,Downtime_Minutes,Threat_Flag,Location
2650,2026-07-20 13:43:34,VLan10,HR,Server,HTTPS,452,0.05,5,NO,Tamale
2651,2026-01-06 17:11:40,VLan10,HR,Laptop,SMTP,397,0.38,4,NO,ACCRA
2652,2026-04-25 09:19:01,VLan10,HR,Server,SMTP,219,3.54,15,NO,TEMA
2653,2026-10-15 07:59:15,VLan40,Sales,Mobile,SMTP,616,2.07,8,NO,TAKORADI
2654,2026-01-05 22:22:15,VLan40,Sales,Mobile,HTTP,190,2.72,0,NO,TAKORADI
2655,2026-03-09 01:04:26,VLan30,IT,Mobile,SSH,799,0.76,12,NO,ACCRA
2656,2026-04-29 19:05:12,VLan40,Sales,Mobile,SMTP,152,0.58,5,NO,Tamale
2657,2026-11-16 23:58:02,VLan30,IT,Mobile,HTTPS,1181,2.12,4,NO,ACCRA
2658,2026-11-21 13:21:20,VLan10,HR,Desktop,HTTPS,231,0.22,14,NO,Tamale
2659,2026-05-30 15:47:47,VLan40,Sales,Laptop,HTTP,427,4.04,6,NO,ACCRA
2660,2026-05-17 22:18:19,VLan40,Sales,Server,SSH,501,3.79,11,NO,ACCRA
2661,2026-12-14 17:37:01,VLan20,Finance,Server,FTP,625,1.34,6,NO,TAKORADI
2662,2026-03-08 21:06:55,VLan40,Sales,Mobile,SMTP,323,4.74,0,NO,Tamale
2663,2026-11-26 02:46:00,VLan20,Finance,Desktop,SSH,517,3.6,12,NO,ACCRA
2664,2026-10-11 00:43:51,VLan20,Finance,Mobile,HTTPS,475,0.29,14,NO,TEMA
2665,2026-01-29 00:13:37,VLan40,Sales,Laptop,DNS,139,3.17,12,NO,TEMA
2666,2026-01-06 01:03:45,VLan10,HR,Router,SMTP,442,0.83,10,NO,Tamale
2667,2026-07-08 19:52:31,VLan30,IT,Server,SSH,963,0.18,5,YES,ACCRA
2668,2026-06-23 19:52:11,VLan20,Finance,Router,DNS,276,0.94,13,NO,TEMA
2669,2026-08-19 07:39:16,VLan40,Sales,Server,DNS,563,3.31,10,NO,Tamale
2670,2026-07-28 15:06:08,VLan10,HR,Server,HTTP,406,3.07,12,NO,Tamale
2671,2026-03-16 04:42:48,VLan20,Finance,Laptop,HTTPS,562,0.99,11,NO,Tamale
2672,2026-09-16 09:08:53,VLan40,Sales,Router,HTTPS,573,2.41,3,NO,TEMA
2673,2026-06-22 07:12:32,VLan20,Finance,Server,HTTPS,110,3.17,15,NO,Tamale
2674,2026-02-13 20:05:03,VLan20,Finance,Laptop,DNS,158,0.12,14,NO,ACCRA
2675,2026-12-14 00:52:21,VLan20,Finance,Desktop,SSH,502,2.35,2,NO,TEMA
2676,2026-01-23 06:44:15,VLan40,Sales,Router,HTTP,463,1.8,10,NO,TEMA
2677,2026-06-28 10:24:33,VLan20,Finance,Server,HTTPS,322,1.18,7,NO,TAKORADI
2678,2026-02-05 22:53:39,VLan40,Sales,Router,FTP,595,3.63,5,NO,TAKORADI
2679,2026-09-09 14:43:59,VLan20,Finance,Router,HTTP,224,0.02,8,NO,TEMA
2680,2026-06-08 19:15:35,VLan30,IT,Laptop,HTTPS,706,3.83,3,NO,Tamale
2681,2026-09-15 16:39:04,VLan30,IT,Server,HTTPS,589,1.38,9,NO,TEMA
2682,2026-12-19 08:25:10,VLan40,Sales,Desktop,SSH,668,1.7,0,NO,Tamale
2683,2026-07-01 06:58:28,VLan10,HR,Server,DNS,352,3.21,12,NO,TEMA
2684,2026-06-12 17:21:07,VLan30,IT,Mobile,DNS,703,4.96,15,NO,TAKORADI
2685,2026-06-06 04:23:39,VLan10,HR,Laptop,HTTP,693,3.94,1,NO,TEMA
2686,2026-12-26 21:59:19,VLan40,Sales,Mobile,HTTPS,511,1.93,9,NO,ACCRA
2687,2026-05-25 13:14:29,VLan30,IT,Router,SSH,821,1.69,1,NO,KUMASI
2688,2026-05-17 18:29:15,VLan20,Finance,Router,HTTPS,694,1.79,4,NO,ACCRA
2689,2026-04-23 00:03:37,VLan40,Sales,Mobile,HTTP,668,1.63,5,NO,Tamale
2690,2026-04-22 10:09:39,VLan10,HR,Laptop,HTTP,698,1.2,5,NO,ACCRA
2691,2026-05-01 08:43:57,VLan40,Sales,Desktop,DNS,373,4.29,8,NO,TAKORADI
2692,2026-05-08 00:08:00,VLan10,HR,Laptop,HTTPS,242,1.87,5,NO,ACCRA
2693,2026-01-16 20:17:43,VLan40,Sales,Laptop,HTTP,368,3.04,9,NO,TEMA
2694,2026-03-07 22:10:55,VLan40,Sales,Laptop,SMTP,415,0.77,4,NO,TEMA
2695,2026-11-14 06:23:15,VLan30,IT,Mobile,SMTP,583,2.89,5,NO,KUMASI
2696,2026-04-06 13:25:25,VLan30,IT,Server,HTTP,1025,2.93,13,NO,TEMA
2697,2026-07-18 22:57:17,VLan20,Finance,Router,DNS,459,4.14,0,NO,ACCRA
2698,2026-03-08 05:44:25,VLan30,IT,Server,FTP,668,0.94,9,NO,ACCRA
2699,2026-08-20 16:07:46,VLan20,Finance,Mobile,FTP,495,3.31,5,NO,TEMA
2700,2026-10-28 11:02:44,VLan30,IT,Desktop,SSH,532,1.44,1,NO,TAKORADI
2701,2026-07-22 17:42:43,VLan20,Finance,Laptop,FTP,262,2.63,4,NO,TEMA
2702,2026-12-17 08:21:51,VLan30,IT,Desktop,SSH,1033,3.44,2,YES,TAKORADI
2703,2026-02-24 15:06:14,VLan30,IT,Desktop,SMTP,822,1.44,5,NO,Tamale
2704,2026-06-18 06:55:03,VLan30,IT,Server,SMTP,1148,1.1,13,NO,TAKORADI
2705,2026-11-14 22:18:07,VLan20,Finance,Server,HTTP,305,3.19,0,NO,TEMA
2706,2026-01-17 08:58:43,VLan40,Sales,Router,SMTP,484,4.99,3,NO,ACCRA
2707,2026-06-21 04:06:55,VLan20,Finance,Mobile,SMTP,332,2.09,0,NO,KUMASI
2708,2026-05-16 02:56:37,VLan10,HR,Desktop,HTTPS,291,4.28,12,NO,ACCRA
2709,2026-02-14 00:44:47,VLan10,HR,Router,HTTP,546,0.02,2,NO,TAKORADI
2710,2026-11-03 22:56:38,VLan10,HR,Router,HTTPS,660,0.75,6,NO,TEMA
2711,2026-03-21 12:32:28,VLan10,HR,Laptop,SSH,500,1.57,14,NO,TEMA
2712,2026-06-29 06:53:10,VLan40,Sales,Router,DNS,101,2.15,1,NO,KUMASI
2713,2026-10-26 01:12:54,VLan20,Finance,Laptop,HTTP,202,3.08,7,NO,TEMA
2714,2026-11-01 22:12:34,VLan30,IT,Laptop,SMTP,639,1.73,10,NO,ACCRA
2715,2026-04-07 15:58:35,VLan40,Sales,Laptop,HTTPS,657,0.31,3,NO,TEMA
2716,2026-11-26 16:16:01,VLan10,HR,Server,HTTP,358,2.37,0,NO,ACCRA
2717,2026-05-11 00:38:27,VLan10,HR,Server,FTP,311,0.67,3,NO,ACCRA
2718,2026-02-28 00:40:01,VLan40,Sales,Laptop,HTTPS,311,1.19,15,NO,KUMASI
2719,2026-10-01 16:50:18,VLan20,Finance,Mobile,FTP,266,0.68,13,NO,Tamale
2720,2026-10-22 15:34:05,VLan40,Sales,Laptop,FTP,274,2.65,4,NO,ACCRA
2721,2026-10-19 22:54:08,VLan40,Sales,Mobile,FTP,668,4.33,12,NO,KUMASI
2722,2026-12-25 22:11:51,VLan10,HR,Laptop,HTTP,141,4.87,0,NO,KUMASI
2723,2026-02-19 20:34:53,VLan20,Finance,Router,DNS,539,2.48,3,NO,TAKORADI
2724,2026-04-10 20:32:44,VLan20,Finance,Mobile,HTTP,281,2.65,3,NO,TAKORADI
2725,2026-03-14 18:29:43,VLan40,Sales,Desktop,SMTP,126,3.9,5,NO,TAKORADI
2726,2026-05-29 23:14:44,VLan40,Sales,Laptop,DNS,362,1.86,6,NO,ACCRA
2727,2026-06-27 14:43:51,VLan20,Finance,Mobile,SMTP,659,2,8,NO,KUMASI
2728,2026-10-15 20:15:59,VLan30,IT,Desktop,DNS,840,3.9,12,NO,TEMA
2729,2026-07-27 23:14:31,VLan20,Finance,Mobile,HTTPS,113,2.33,3,NO,TAKORADI
2730,2026-06-22 06:43:34,VLan20,Finance,Server,FTP,295,4.57,2,NO,TAKORADI
2731,2026-07-16 16:30:51,VLan40,Sales,Desktop,DNS,369,1.1,11,NO,ACCRA
2732,2026-10-14 15:01:01,VLan40,Sales,Mobile,SSH,341,2.52,3,NO,ACCRA
2733,2026-03-26 20:06:23,VLan20,Finance,Desktop,HTTPS,338,3.75,14,NO,Tamale
2734,2026-08-21 21:59:03,VLan40,Sales,Mobile,FTP,417,1.16,6,NO,ACCRA
2735,2026-03-30 18:46:58,VLan30,IT,Mobile,SSH,686,3.93,13,NO,Tamale
2736,2026-11-26 21:33:41,VLan40,Sales,Laptop,HTTP,668,0.15,6,NO,Tamale
2737,2026-01-22 15:49:25,VLan30,IT,Server,SSH,597,2.81,5,NO,TAKORADI
2738,2026-08-11 19:58:22,VLan20,Finance,Router,SSH,510,2.44,6,NO,TEMA
2739,2026-12-13 20:42:41,VLan40,Sales,Laptop,FTP,254,1.37,1,NO,KUMASI
2740,2026-04-01 23:35:29,VLan40,Sales,Router,FTP,380,1.21,13,NO,ACCRA
2741,2026-08-27 11:27:22,VLan30,IT,Server,SMTP,1083,1.1,7,NO,TEMA
2742,2026-06-17 00:35:24,VLan20,Finance,Server,SSH,684,3.81,6,NO,ACCRA
2743,2026-12-06 19:41:16,VLan30,IT,Router,HTTPS,830,0.17,9,NO,TAKORADI
2744,2026-03-27 17:01:21,VLan40,Sales,Router,SSH,334,2.33,9,NO,TEMA
2745,2026-01-11 02:06:44,VLan30,IT,Mobile,HTTPS,760,4.93,11,NO,KUMASI
2746,2026-07-26 20:01:35,VLan10,HR,Mobile,SMTP,319,4.55,4,NO,Tamale
2747,2026-07-21 02:31:51,VLan30,IT,Laptop,HTTP,660,2.33,14,NO,ACCRA
2748,2026-12-16 11:57:05,VLan30,IT,Desktop,HTTP,810,2.31,10,NO,ACCRA
2749,2026-09-05 07:36:32,VLan20,Finance,Router,HTTP,536,0.69,15,NO,Tamale
2750,2026-08-25 14:35:54,VLan30,IT,Router,SSH,569,3.08,1,NO,KUMASI
2751,2026-01-18 22:27:27,VLan10,HR,Server,HTTPS,185,0.62,6,NO,TEMA
2752,2026-05-23 19:05:05,VLan30,IT,Mobile,FTP,644,2.28,1,NO,Tamale
2753,2026-01-11 17:39:01,VLan40,Sales,Desktop,FTP,392,2.51,2,NO,TEMA
2754,2026-02-27 12:31:47,VLan10,HR,Router,SMTP,687,0.88,2,NO,KUMASI
2755,2026-01-17 14:05:34,VLan20,Finance,Router,HTTPS,313,0.31,12,NO,Tamale
2756,2026-08-10 03:01:00,VLan10,HR,Router,SSH,226,4.91,8,NO,TAKORADI
2757,2026-12-11 21:52:10,VLan20,Finance,Mobile,SSH,185,2.59,5,NO,TEMA
2758,2026-08-02 12:02:35,VLan30,IT,Mobile,HTTPS,1155,0.77,8,NO,TAKORADI
2759,2026-01-20 05:37:09,VLan30,IT,Server,SSH,982,2.53,3,YES,TAKORADI
2760,2026-01-18 06:55:47,VLan20,Finance,Laptop,SMTP,372,2.3,15,NO,Tamale
2761,2026-11-21 20:52:44,VLan30,IT,Desktop,HTTPS,515,2.72,6,NO,Tamale
2762,2026-04-27 07:46:42,VLan40,Sales,Desktop,HTTP,218,3.36,14,NO,ACCRA
2763,2026-10-01 16:39:26,VLan30,IT,Router,SMTP,568,3.79,3,NO,Tamale
2764,2026-06-27 08:55:42,VLan10,HR,Laptop,SMTP,166,0.98,10,NO,Tamale
2765,2026-05-07 16:58:56,VLan40,Sales,Mobile,HTTPS,232,4.95,6,NO,Tamale
2766,2026-02-25 07:49:34,VLan30,IT,Router,SSH,609,0.03,14,NO,ACCRA
2767,2026-09-13 11:09:15,VLan30,IT,Router,SSH,1040,4.23,3,YES,TEMA
2768,2026-05-30 15:07:40,VLan30,IT,Laptop,HTTPS,1126,0.44,13,NO,KUMASI
2769,2026-03-04 02:32:02,VLan30,IT,Router,SMTP,982,4.8,9,NO,ACCRA
2770,2026-06-15 11:39:04,VLan40,Sales,Laptop,DNS,253,3.48,5,NO,TEMA
2771,2026-01-01 03:08:09,VLan20,Finance,Desktop,SSH,119,3.9,15,NO,KUMASI
2772,2026-01-04 17:18:04,VLan10,HR,Mobile,FTP,146,0.12,12,NO,KUMASI
2773,2026-04-19 05:57:59,VLan20,Finance,Laptop,HTTP,165,2.5,3,NO,TEMA
2774,2026-04-06 17:58:51,VLan10,HR,Router,SMTP,224,2.61,3,NO,KUMASI
2775,2026-12-12 22:17:29,VLan20,Finance,Mobile,SSH,284,1.49,13,NO,TAKORADI
2776,2026-10-22 13:46:31,VLan10,HR,Desktop,FTP,419,0.56,7,NO,TAKORADI
2777,2026-01-04 21:31:29,VLan20,Finance,Laptop,SMTP,525,0.3,11,NO,KUMASI
2778,2026-11-25 04:04:50,VLan20,Finance,Desktop,DNS,365,3.14,3,NO,TEMA
2779,2026-09-07 00:13:16,VLan20,Finance,Server,SSH,100,2.42,14,NO,TEMA
2780,2026-11-05 08:48:15,VLan10,HR,Laptop,DNS,410,2.99,4,NO,ACCRA
2781,2026-05-17 23:59:00,VLan40,Sales,Desktop,HTTPS,524,2.05,6,NO,TEMA
2782,2026-12-02 16:26:24,VLan30,IT,Router,FTP,515,2.4,9,NO,TAKORADI
2783,2026-01-13 08:47:16,VLan40,Sales,Server,SMTP,103,0.57,0,NO,TAKORADI
2784,2026-01-24 23:33:11,VLan20,Finance,Router,SSH,334,3.17,6,NO,Tamale
2785,2026-09-02 11:05:15,VLan40,Sales,Mobile,FTP,240,1.74,5,NO,TEMA
2786,2026-10-08 07:54:20,VLan40,Sales,Desktop,HTTP,148,0.43,10,NO,ACCRA
2787,2026-11-18 12:03:48,VLan20,Finance,Server,FTP,435,3.11,12,NO,TAKORADI
2788,2026-10-28 11:12:54,VLan40,Sales,Server,HTTP,194,3.64,0,NO,KUMASI
2789,2026-04-09 02:13:22,VLan20,Finance,Mobile,HTTP,474,2.75,5,NO,TEMA
2790,2026-06-28 14:24:41,VLan10,HR,Mobile,SMTP,464,0.21,5,NO,KUMASI
2791,2026-07-27 17:31:42,VLan20,Finance,Mobile,SMTP,135,0.29,5,NO,TEMA
2792,2026-02-27 06:52:32,VLan40,Sales,Mobile,DNS,261,0.49,12,NO,TEMA
2793,2026-04-04 17:07:54,VLan20,Finance,Laptop,HTTP,414,1,11,NO,TEMA
2794,2026-05-06 04:16:51,VLan30,IT,Desktop,FTP,1009,0.64,13,YES,ACCRA
2795,2026-05-10 19:51:06,VLan40,Sales,Server,FTP,589,1.56,7,NO,KUMASI
2796,2026-07-20 03:15:27,VLan20,Finance,Server,SSH,548,4.64,7,NO,TEMA
2797,2026-06-05 04:33:59,VLan40,Sales,Server,SSH,449,2.41,3,NO,TAKORADI
2798,2026-02-19 07:38:38,VLan40,Sales,Mobile,HTTP,318,0.55,15,NO,TAKORADI
2799,2026-06-11 08:27:22,VLan30,IT,Mobile,DNS,973,2.23,12,NO,ACCRA
2800,2026-10-15 20:29:17,VLan30,IT,Mobile,FTP,887,1.75,2,NO,KUMASI
2801,2026-12-02 04:51:12,VLan30,IT,Laptop,SMTP,1190,2.74,14,NO,ACCRA
2802,2026-09-25 21:08:41,VLan30,IT,Router,FTP,1000,1.09,10,YES,KUMASI
2803,2026-12-03 07:24:14,VLan40,Sales,Laptop,FTP,591,3.31,9,NO,TAKORADI
2804,2026-04-13 06:00:17,VLan40,Sales,Desktop,SMTP,238,4.58,12,NO,TAKORADI
2805,2026-07-07 03:52:53,VLan20,Finance,Mobile,DNS,616,2.38,4,NO,Tamale
2806,2026-12-11 21:03:12,VLan20,Finance,Server,SSH,547,1.45,6,NO,TAKORADI
2807,2026-05-10 03:11:56,VLan40,Sales,Router,SSH,295,0.06,12,NO,KUMASI
2808,2026-12-03 16:36:16,VLan30,IT,Router,HTTPS,730,0.8,11,NO,TAKORADI
2809,2026-10-26 03:02:12,VLan20,Finance,Desktop,DNS,579,4.65,14,NO,KUMASI
2810,2026-03-05 07:45:30,VLan30,IT,Mobile,SMTP,1198,4.27,6,NO,KUMASI
2811,2026-12-31 17:47:40,VLan10,HR,Mobile,DNS,651,0.37,14,NO,ACCRA
2812,2026-02-07 11:20:23,VLan40,Sales,Router,SSH,535,3.38,2,NO,TAKORADI
2813,2026-10-25 07:16:05,VLan30,IT,Mobile,SSH,580,3.23,14,NO,Tamale
2814,2026-05-11 08:53:52,VLan40,Sales,Laptop,HTTPS,531,1.85,12,NO,KUMASI
2815,2026-02-23 14:37:58,VLan20,Finance,Mobile,SSH,548,4.76,5,NO,ACCRA
2816,2026-09-19 18:34:03,VLan30,IT,Mobile,SSH,631,0.08,15,NO,TAKORADI
2817,2026-01-13 06:33:22,VLan20,Finance,Server,DNS,540,3.68,15,NO,KUMASI
2818,2026-02-16 18:42:16,VLan20,Finance,Desktop,SSH,559,4.43,3,NO,ACCRA
2819,2026-08-10 19:05:41,VLan30,IT,Desktop,SSH,630,1.56,4,NO,KUMASI
2820,2026-12-13 01:46:41,VLan10,HR,Router,HTTPS,294,3.81,6,NO,TAKORADI
2821,2026-06-21 16:11:13,VLan30,IT,Desktop,SSH,746,0.19,3,NO,TAKORADI
2822,2026-03-04 08:51:52,VLan30,IT,Server,SSH,607,2.71,6,NO,KUMASI
2823,2026-09-19 02:22:43,VLan40,Sales,Desktop,HTTP,239,2.04,13,NO,TEMA
2824,2026-06-17 08:02:00,VLan20,Finance,Desktop,DNS,141,0.36,9,NO,Tamale
2825,2026-01-31 02:37:30,VLan30,IT,Router,HTTP,1009,2.46,9,NO,KUMASI
2826,2026-12-20 14:44:23,VLan40,Sales,Laptop,SMTP,250,4.13,9,NO,TAKORADI
2827,2026-06-01 14:37:25,VLan40,Sales,Desktop,DNS,341,1.06,6,NO,TEMA
2828,2026-11-02 07:43:49,VLan40,Sales,Mobile,HTTP,463,1.89,14,NO,ACCRA
2829,2026-01-04 02:54:29,VLan20,Finance,Laptop,HTTPS,482,0.58,13,NO,ACCRA
2830,2026-08-11 05:19:57,VLan20,Finance,Router,SSH,379,1.68,5,NO,TAKORADI
2831,2026-09-15 17:47:25,VLan30,IT,Server,HTTP,963,3.97,0,NO,KUMASI
2832,2026-03-02 10:57:24,VLan30,IT,Desktop,HTTPS,613,2.88,4,NO,TEMA
2833,2026-12-14 12:06:01,VLan20,Finance,Laptop,HTTPS,588,3.9,4,NO,Tamale
2834,2026-08-18 14:38:57,VLan40,Sales,Laptop,HTTPS,512,0.17,13,NO,ACCRA
2835,2026-10-03 21:27:43,VLan30,IT,Mobile,DNS,535,1.33,3,NO,ACCRA
2836,2026-03-05 14:46:57,VLan30,IT,Mobile,HTTP,921,2.79,2,NO,Tamale
2837,2026-12-06 18:46:33,VLan30,IT,Mobile,FTP,1012,4.86,8,YES,ACCRA
2838,2026-11-18 04:57:40,VLan40,Sales,Desktop,DNS,536,3.15,6,NO,TEMA
2839,2026-10-25 22:47:30,VLan10,HR,Mobile,SMTP,292,1.78,15,NO,TAKORADI
2840,2026-02-07 01:26:31,VLan30,IT,Server,SMTP,676,2.74,5,NO,Tamale
2841,2026-09-18 09:30:15,VLan20,Finance,Router,SSH,156,2.17,12,NO,ACCRA
2842,2026-03-06 15:59:41,VLan40,Sales,Router,SSH,311,1.28,8,NO,Tamale
2843,2026-10-14 12:34:25,VLan30,IT,Desktop,SMTP,577,3.5,1,NO,TEMA
2844,2026-07-25 22:35:12,VLan30,IT,Server,FTP,566,1.12,8,NO,TEMA
2845,2026-05-14 22:25:25,VLan20,Finance,Server,HTTPS,589,2.43,11,NO,KUMASI
2846,2026-01-26 08:15:23,VLan40,Sales,Router,FTP,311,0.74,13,NO,KUMASI
2847,2026-06-16 08:23:33,VLan10,HR,Server,FTP,289,2.63,6,NO,TAKORADI
2848,2026-11-01 00:47:41,VLan30,IT,Laptop,DNS,854,0.5,7,NO,KUMASI
2849,2026-04-30 14:26:32,VLan40,Sales,Router,FTP,158,2.7,6,NO,TEMA
2850,2026-01-17 13:09:00,VLan30,IT,Laptop,SMTP,722,3.06,10,NO,ACCRA
2851,2026-06-27 23:22:54,VLan40,Sales,Desktop,SMTP,562,3.42,2,NO,KUMASI
2852,2026-01-01 18:17:41,VLan10,HR,Server,HTTPS,309,1.8,8,NO,ACCRA
2853,2026-03-11 15:16:56,VLan10,HR,Router,HTTPS,402,4.93,12,NO,KUMASI
2854,2026-03-03 03:20:04,VLan30,IT,Router,HTTPS,537,4.25,2,NO,ACCRA
2855,2026-03-31 06:15:27,VLan10,HR,Laptop,HTTPS,349,1.15,6,NO,ACCRA
2856,2026-08-25 08:50:54,VLan40,Sales,Laptop,DNS,298,2.98,2,NO,KUMASI
2857,2026-07-21 09:00:03,VLan10,HR,Mobile,FTP,363,1.56,0,NO,TEMA
2858,2026-05-22 20:10:44,VLan40,Sales,Server,DNS,478,1.62,1,NO,KUMASI
2859,2026-07-07 11:52:51,VLan30,IT,Laptop,DNS,670,4.36,12,NO,TAKORADI
2860,2026-06-03 06:04:32,VLan20,Finance,Server,HTTPS,270,0.8,10,NO,Tamale
2861,2026-07-20 04:44:47,VLan20,Finance,Router,DNS,668,1.44,2,NO,KUMASI
2862,2026-05-04 05:03:43,VLan30,IT,Laptop,DNS,793,1.03,15,NO,KUMASI
2863,2026-05-14 01:41:57,VLan10,HR,Server,HTTP,187,3.06,13,NO,ACCRA
2864,2026-12-04 19:10:46,VLan30,IT,Server,DNS,1178,1.27,15,NO,KUMASI
2865,2026-02-16 07:56:37,VLan10,HR,Laptop,HTTP,579,4.54,5,NO,KUMASI
2866,2026-10-25 02:31:20,VLan10,HR,Router,SSH,155,0.41,5,NO,TAKORADI
2867,2026-04-19 04:58:44,VLan10,HR,Server,DNS,511,2.89,1,NO,ACCRA
2868,2026-06-19 13:54:45,VLan30,IT,Laptop,SSH,939,1.2,14,YES,ACCRA
2869,2026-11-28 03:55:20,VLan40,Sales,Desktop,DNS,428,1.22,14,NO,ACCRA
2870,2026-11-25 11:01:44,VLan40,Sales,Laptop,FTP,550,2.31,11,NO,TEMA
2871,2026-02-24 04:03:07,VLan20,Finance,Mobile,SSH,677,1.81,7,NO,Tamale
2872,2026-09-16 07:33:37,VLan40,Sales,Desktop,SMTP,216,0.17,4,NO,ACCRA
2873,2026-02-05 05:27:38,VLan20,Finance,Server,DNS,516,4.81,3,NO,KUMASI
2874,2026-11-25 21:49:08,VLan30,IT,Router,SMTP,951,0.16,10,NO,ACCRA
2875,2026-09-06 17:32:25,VLan30,IT,Mobile,HTTPS,1179,3.78,10,NO,Tamale
2876,2026-07-21 01:17:46,VLan10,HR,Router,SMTP,349,1.59,1,NO,KUMASI
2877,2026-06-14 14:16:10,VLan20,Finance,Desktop,DNS,487,0.16,11,NO,ACCRA
2878,2026-08-23 15:25:48,VLan20,Finance,Server,FTP,171,3.18,6,NO,KUMASI
2879,2026-12-13 08:30:43,VLan10,HR,Desktop,DNS,291,2.94,9,NO,KUMASI
2880,2026-04-05 17:06:34,VLan20,Finance,Server,HTTP,631,1.45,5,NO,ACCRA
2881,2026-11-23 06:31:35,VLan40,Sales,Laptop,DNS,130,4.56,12,NO,KUMASI
2882,2026-01-05 00:45:47,VLan30,IT,Mobile,DNS,1002,4.28,15,NO,Tamale
2883,2026-08-26 14:23:05,VLan20,Finance,Mobile,SMTP,602,0.73,0,NO,KUMASI
2884,2026-07-19 06:55:55,VLan10,HR,Laptop,HTTP,447,4.47,4,NO,KUMASI
2885,2026-01-27 02:54:19,VLan40,Sales,Laptop,SMTP,529,4.44,12,NO,TEMA
2886,2026-06-06 19:17:58,VLan40,Sales,Laptop,SSH,688,3.23,13,NO,Tamale
2887,2026-04-05 15:46:16,VLan20,Finance,Server,FTP,473,1.76,3,NO,ACCRA
2888,2026-12-12 06:30:38,VLan40,Sales,Desktop,SSH,380,1.01,10,NO,KUMASI
2889,2026-11-20 02:18:41,VLan20,Finance,Laptop,DNS,316,3.21,9,NO,KUMASI
2890,2026-12-09 03:52:40,VLan10,HR,Mobile,DNS,237,0.31,4,NO,KUMASI
2891,2026-03-14 10:58:06,VLan30,IT,Mobile,SMTP,892,0.09,15,NO,Tamale
2892,2026-09-06 02:10:06,VLan30,IT,Server,HTTPS,1195,3.27,9,NO,Tamale
2893,2026-03-25 11:44:33,VLan10,HR,Router,SSH,128,4.53,4,NO,TEMA
2894,2026-10-03 00:50:22,VLan30,IT,Laptop,DNS,1189,2.33,15,NO,TEMA
2895,2026-09-29 01:28:23,VLan30,IT,Mobile,SSH,897,4.35,6,NO,ACCRA
2896,2026-10-08 16:27:32,VLan20,Finance,Mobile,FTP,646,3.59,12,NO,TEMA
2897,2026-06-19 20:40:55,VLan30,IT,Laptop,HTTP,607,3.8,14,NO,ACCRA
2898,2026-02-09 23:03:11,VLan20,Finance,Desktop,SSH,383,2.87,1,NO,TAKORADI
2899,2026-08-30 21:20:32,VLan30,IT,Desktop,DNS,1001,2.42,5,NO,ACCRA
2900,2026-06-05 13:22:56,VLan30,IT,Server,SMTP,571,1.57,11,NO,KUMASI
2901,2026-05-02 11:02:02,VLan20,Finance,Laptop,FTP,426,4.65,15,NO,TAKORADI
2902,2026-10-29 09:13:29,VLan40,Sales,Mobile,FTP,276,3.31,3,NO,TEMA
2903,2026-06-23 16:33:25,VLan40,Sales,Mobile,FTP,151,3.31,11,NO,KUMASI
2904,2026-07-02 09:40:23,VLan30,IT,Server,SMTP,694,0.27,0,NO,ACCRA
2905,2026-10-30 16:25:11,VLan40,Sales,Laptop,SMTP,108,0.25,4,NO,TEMA
2906,2026-11-03 08:52:13,VLan10,HR,Server,DNS,352,0.83,4,NO,KUMASI
2907,2026-01-29 20:15:42,VLan40,Sales,Mobile,DNS,132,1.38,3,NO,TAKORADI
2908,2026-02-28 17:22:11,VLan10,HR,Mobile,SMTP,393,1.52,2,NO,Tamale
2909,2026-01-24 15:20:01,VLan30,IT,Router,SMTP,728,3.86,13,NO,ACCRA
2910,2026-08-22 06:06:18,VLan40,Sales,Desktop,SSH,545,2.43,3,NO,TEMA
2911,2026-06-02 03:15:48,VLan40,Sales,Mobile,HTTPS,266,0.59,0,NO,Tamale
2912,2026-05-27 23:24:41,VLan40,Sales,Server,HTTP,186,2.75,6,NO,TEMA
2913,2026-04-23 17:58:14,VLan10,HR,Mobile,SSH,115,2.07,1,NO,Tamale
2914,2026-08-02 20:24:52,VLan40,Sales,Desktop,HTTP,366,4.34,10,NO,Tamale
2915,2026-04-06 12:08:37,VLan20,Finance,Mobile,FTP,581,4.62,11,NO,TAKORADI
2916,2026-03-31 08:16:19,VLan30,IT,Server,FTP,775,2.71,10,NO,Tamale
2917,2026-11-30 01:12:01,VLan10,HR,Laptop,SMTP,166,3.1,6,NO,KUMASI
2918,2026-05-08 05:54:45,VLan20,Finance,Laptop,HTTPS,402,4.58,3,NO,ACCRA
2919,2026-01-03 22:30:55,VLan10,HR,Server,SSH,131,0.69,2,NO,ACCRA
2920,2026-02-16 14:43:08,VLan30,IT,Server,SSH,600,3.61,1,NO,ACCRA
2921,2026-03-24 12:20:25,VLan30,IT,Server,HTTPS,1165,4.81,11,NO,TAKORADI
2922,2026-09-13 09:47:33,VLan40,Sales,Server,SSH,185,2.72,8,NO,KUMASI
2923,2026-08-22 07:13:09,VLan10,HR,Laptop,SSH,179,2.36,14,NO,ACCRA
2924,2026-06-19 08:19:22,VLan40,Sales,Desktop,DNS,454,4.63,6,NO,KUMASI
2925,2026-02-21 11:35:43,VLan40,Sales,Laptop,FTP,140,2.68,2,NO,Tamale
2926,2026-08-31 10:14:15,VLan40,Sales,Mobile,DNS,349,2.08,0,NO,TAKORADI
