,log_id,timestamp,vlan_id,department,device_type,protocol,bandwidth,packet_loss_percent,downtime_minutes,threat_flag,location
2727,2728,2026-01-28 05:27:00,VLan20,Finance,Router,SSH,268,2.72,9,NO,ACCRA
2728,2729,2026-03-24 23:40:00,VLan40,Sales,Desktop,SMTP,495,4.32,13,NO,TAKORADI
2729,2730,2026-04-07 08:03:00,VLan10,HR,Laptop,SMTP,685,2.71,5,NO,ACCRA
2730,2731,2026-02-18 12:54:00,VLan20,Finance,Server,HTTPS,629,0.81,1,NO,KUMASI
2731,2732,2026-04-07 16:39:00,VLan30,IT,Mobile,HTTPS,1161,2.37,6,NO,ACCRA
2732,2733,2026-01-09 18:54:00,VLan20,Finance,Router,DNS,110,3.97,7,NO,KUMASI
2733,2734,2026-04-08 05:37:00,VLan20,Finance,Desktop,SSH,430,0.65,4,NO,TEMA
2734,2735,2026-02-20 07:55:00,VLan20,Finance,Server,HTTPS,262,0.46,4,NO,Tamale
2735,2736,2026-03-18 10:25:00,VLan30,IT,Server,SSH,1142,4.05,6,YES,TAKORADI
2736,2737,2026-02-24 09:59:00,VLan40,Sales,Desktop,DNS,238,4.41,2,NO,KUMASI
2737,2738,2026-03-17 13:22:00,VLan40,Sales,Mobile,SMTP,312,2.36,10,NO,TAKORADI
2738,2739,2026-03-28 12:13:00,VLan40,Sales,Desktop,FTP,451,1.07,10,NO,Tamale
2739,2740,2026-01-31 01:47:00,VLan10,HR,Router,SMTP,271,4.96,0,NO,Tamale
2740,2741,2026-04-02 05:02:00,VLan40,Sales,Mobile,HTTPS,342,2.72,3,NO,ACCRA
2741,2742,2026-04-24 18:36:00,VLan40,Sales,Server,DNS,540,2.49,15,NO,ACCRA
2742,2743,2026-03-25 14:06:00,VLan40,Sales,Server,DNS,274,1.23,12,NO,TEMA
2743,2744,2026-01-01 10:42:00,VLan20,Finance,Router,DNS,577,3.22,11,NO,KUMASI
2744,2745,2026-01-05 05:51:00,VLan40,Sales,Router,DNS,227,0.53,2,NO,ACCRA
2745,2746,2026-03-04 21:54:00,VLan30,IT,Server,DNS,1115,1.96,15,NO,Tamale
2746,2747,2026-02-26 10:56:00,VLan10,HR,Laptop,HTTP,200,0.21,15,NO,TEMA
2747,2748,2026-02-06 10:06:00,VLan30,IT,Laptop,SMTP,573,2.34,7,NO,ACCRA
2748,2749,2026-02-12 03:51:00,VLan10,HR,Laptop,SMTP,659,3.53,5,NO,KUMASI
2749,2750,2026-04-23 01:00:00,VLan30,IT,Mobile,FTP,503,3.29,12,NO,TEMA
2750,2751,2026-04-23 13:30:00,VLan20,Finance,Router,HTTP,200,2.39,9,NO,KUMASI
2751,2752,2026-04-08 20:46:00,VLan20,Finance,Router,SMTP,279,0.19,3,NO,TEMA
2752,2753,2026-03-20 19:08:00,VLan40,Sales,Mobile,HTTP,639,3.48,0,NO,TEMA
2753,2754,2026-03-26 03:50:00,VLan40,Sales,Mobile,SMTP,201,3.43,4,NO,TAKORADI
2754,2755,2026-02-18 21:34:00,VLan40,Sales,Laptop,SMTP,447,2.48,2,NO,TEMA
2755,2756,2026-03-01 19:38:00,VLan20,Finance,Desktop,SMTP,691,2.17,1,NO,Tamale
2756,2757,2026-02-03 00:37:00,VLan20,Finance,Server,FTP,124,1.19,9,NO,Tamale
2757,2758,2026-04-03 17:04:00,VLan40,Sales,Laptop,SSH,542,1.77,9,NO,Tamale
2758,2759,2026-01-11 17:36:00,VLan40,Sales,Desktop,HTTPS,492,3.94,2,NO,TAKORADI
2759,2760,2026-04-22 11:59:00,VLan30,IT,Laptop,SSH,564,0.93,12,NO,TEMA
2760,2761,2026-01-17 12:17:00,VLan30,IT,Desktop,DNS,594,1.56,6,NO,KUMASI
2761,2762,2026-01-05 01:37:00,VLan10,HR,Laptop,FTP,138,4.38,12,NO,ACCRA
2762,2763,2026-03-07 04:02:00,VLan30,IT,Desktop,DNS,679,4.0,0,NO,TAKORADI
2763,2764,2026-03-22 21:33:00,VLan40,Sales,Server,SSH,342,3.74,8,NO,KUMASI
2764,2765,2026-03-26 09:49:00,VLan20,Finance,Laptop,HTTP,218,3.08,12,NO,TAKORADI
2765,2766,2026-02-19 20:13:00,VLan20,Finance,Router,FTP,575,3.51,8,NO,Tamale
2766,2767,2026-01-13 03:03:00,VLan20,Finance,Laptop,SMTP,263,3.36,10,NO,ACCRA
2767,2768,2026-01-31 12:35:00,VLan30,IT,Laptop,FTP,1044,2.51,5,YES,TAKORADI
2768,2769,2026-01-17 04:07:00,VLan10,HR,Laptop,DNS,529,3.98,11,NO,TEMA
2769,2770,2026-03-30 23:37:00,VLan10,HR,Server,SMTP,557,4.76,4,NO,TEMA
2770,2771,2026-03-12 01:18:00,VLan10,HR,Laptop,FTP,460,4.58,2,NO,KUMASI
2771,2772,2026-02-18 16:24:00,VLan20,Finance,Laptop,DNS,663,0.25,0,NO,Tamale
2772,2773,2026-03-06 02:59:00,VLan30,IT,Desktop,HTTPS,799,0.79,15,NO,KUMASI
2773,2774,2026-03-16 14:21:00,VLan10,HR,Laptop,FTP,116,4.28,6,NO,KUMASI
2774,2775,2026-03-08 01:08:00,VLan30,IT,Mobile,SSH,1167,0.01,8,YES,TEMA
2775,2776,2026-01-27 07:20:00,VLan20,Finance,Router,SMTP,697,4.87,15,NO,TEMA
2776,2777,2026-04-09 15:49:00,VLan20,Finance,Desktop,DNS,494,4.51,9,NO,TEMA
2777,2778,2026-01-25 04:57:00,VLan20,Finance,Server,SSH,507,3.1,0,NO,TAKORADI
2778,2779,2026-01-31 18:06:00,VLan30,IT,Mobile,HTTP,1045,4.24,2,NO,TAKORADI
2779,2780,2026-01-18 05:44:00,VLan30,IT,Mobile,HTTP,503,2.67,8,NO,TAKORADI
2780,2781,2026-01-03 14:58:00,VLan30,IT,Router,HTTP,959,2.71,3,NO,TAKORADI
2781,2782,2026-01-07 04:22:00,VLan10,HR,Laptop,DNS,624,3.23,2,NO,TAKORADI
2782,2783,2026-03-06 09:19:00,VLan20,Finance,Server,HTTPS,326,1.86,1,NO,ACCRA
2783,2784,2026-03-10 09:57:00,VLan20,Finance,Laptop,SSH,540,3.61,14,NO,KUMASI
2784,2785,2026-01-31 11:09:00,VLan10,HR,Laptop,HTTPS,177,2.23,3,NO,KUMASI
2785,2786,2026-04-21 20:27:00,VLan40,Sales,Server,HTTPS,551,4.62,12,NO,KUMASI
2786,2787,2026-03-15 17:07:00,VLan30,IT,Laptop,HTTP,699,0.94,3,NO,TEMA
2787,2788,2026-04-22 21:02:00,VLan20,Finance,Desktop,HTTP,533,1.66,3,NO,ACCRA
2788,2789,2026-01-26 22:13:00,VLan20,Finance,Mobile,SMTP,397,4.63,14,NO,TEMA
2789,2790,2026-01-04 05:06:00,VLan30,IT,Router,HTTP,808,2.76,9,NO,ACCRA
2790,2791,2026-04-19 19:51:00,VLan40,Sales,Mobile,FTP,651,3.22,13,NO,Tamale
2791,2792,2026-03-10 10:31:00,VLan20,Finance,Desktop,SSH,138,0.34,12,NO,KUMASI
2792,2793,2026-03-27 03:58:00,VLan10,HR,Router,HTTPS,627,2.48,1,NO,Tamale
2793,2794,2026-03-13 04:28:00,VLan10,HR,Server,HTTPS,221,2.32,12,NO,KUMASI
2794,2795,2026-02-22 22:01:00,VLan30,IT,Desktop,FTP,1003,3.65,10,YES,KUMASI
2795,2796,2026-04-28 08:32:00,VLan10,HR,Laptop,DNS,445,1.56,4,NO,TEMA
2796,2797,2026-04-05 02:44:00,VLan30,IT,Router,DNS,865,3.93,15,NO,TEMA
2797,2798,2026-04-07 03:02:00,VLan10,HR,Router,HTTPS,610,3.22,11,NO,Tamale
2798,2799,2026-04-26 17:30:00,VLan20,Finance,Laptop,FTP,260,2.32,4,NO,ACCRA
2799,2800,2026-01-13 23:45:00,VLan30,IT,Laptop,DNS,502,3.5,12,NO,TAKORADI
2800,2801,2026-02-02 19:00:00,VLan40,Sales,Router,HTTPS,679,0.26,7,NO,TAKORADI
2801,2802,2026-04-02 11:58:00,VLan10,HR,Laptop,DNS,441,0.83,1,NO,TEMA
2802,2803,2026-02-12 18:54:00,VLan20,Finance,Server,HTTP,465,4.98,8,NO,ACCRA
2803,2804,2026-01-31 10:30:00,VLan20,Finance,Mobile,DNS,577,2.58,1,NO,ACCRA
2804,2805,2026-04-30 19:21:00,VLan20,Finance,Laptop,SMTP,473,1.65,15,NO,TAKORADI
2805,2806,2026-03-24 08:46:00,VLan40,Sales,Mobile,SSH,472,3.77,7,NO,TAKORADI
2806,2807,2026-04-08 21:07:00,VLan10,HR,Server,HTTPS,160,0.54,9,NO,Tamale
2807,2808,2026-01-14 13:13:00,VLan30,IT,Mobile,HTTPS,907,2.37,11,NO,TEMA
2808,2809,2026-03-07 12:48:00,VLan20,Finance,Server,HTTPS,189,0.53,8,NO,KUMASI
2809,2810,2026-01-17 08:51:00,VLan20,Finance,Desktop,HTTP,386,0.91,4,NO,TEMA
2810,2811,2026-04-14 14:30:00,VLan20,Finance,Laptop,HTTPS,591,3.33,9,NO,KUMASI
2811,2812,2026-02-17 11:22:00,VLan40,Sales,Server,HTTPS,236,1.51,13,NO,TEMA
2812,2813,2026-01-21 09:29:00,VLan20,Finance,Mobile,HTTP,549,2.43,7,NO,TAKORADI
2813,2814,2026-04-21 05:16:00,VLan30,IT,Router,HTTP,1094,4.99,8,NO,ACCRA
2814,2815,2026-02-27 07:02:00,VLan20,Finance,Desktop,HTTPS,556,2.47,6,NO,TAKORADI
2815,2816,2026-03-11 04:41:00,VLan10,HR,Mobile,SSH,442,4.13,12,NO,TEMA
2816,2817,2026-01-06 17:12:00,VLan30,IT,Laptop,FTP,743,2.74,5,NO,Tamale
2817,2818,2026-01-13 18:00:00,VLan10,HR,Server,SSH,554,4.1,13,NO,ACCRA
2818,2819,2026-04-21 22:30:00,VLan10,HR,Router,SMTP,190,0.72,13,NO,ACCRA
2819,2820,2026-03-19 22:50:00,VLan40,Sales,Laptop,SSH,583,4.63,1,NO,KUMASI
2820,2821,2026-03-03 09:22:00,VLan20,Finance,Mobile,SSH,191,1.15,15,NO,Tamale
2821,2822,2026-02-05 22:48:00,VLan10,HR,Desktop,HTTP,448,3.69,3,NO,ACCRA
2822,2823,2026-03-02 14:58:00,VLan40,Sales,Mobile,DNS,147,2.6,9,NO,ACCRA
2823,2824,2026-01-11 19:47:00,VLan10,HR,Server,HTTPS,652,4.68,14,NO,KUMASI
2824,2825,2026-02-05 17:17:00,VLan40,Sales,Laptop,SSH,606,4.91,9,NO,ACCRA
2825,2826,2026-04-18 09:44:00,VLan10,HR,Server,DNS,181,2.62,5,NO,TAKORADI
2826,2827,2026-04-30 11:42:00,VLan40,Sales,Mobile,SSH,633,4.03,3,NO,TEMA
2827,2828,2026-01-02 14:01:00,VLan30,IT,Router,SSH,601,4.67,10,NO,ACCRA
2828,2829,2026-02-25 06:00:00,VLan40,Sales,Desktop,DNS,661,2.36,13,NO,Tamale
2829,2830,2026-03-11 22:57:00,VLan10,HR,Server,SSH,627,3.51,3,NO,TAKORADI
2830,2831,2026-03-19 20:32:00,VLan40,Sales,Desktop,SSH,269,1.82,10,NO,ACCRA
2831,2832,2026-01-01 00:17:00,VLan10,HR,Laptop,SMTP,327,2.03,15,NO,ACCRA
2832,2833,2026-03-31 01:04:00,VLan10,HR,Server,SSH,111,2.35,14,NO,ACCRA
2833,2834,2026-03-13 23:12:00,VLan20,Finance,Mobile,HTTPS,643,4.58,7,NO,Tamale
2834,2835,2026-04-24 07:36:00,VLan40,Sales,Desktop,HTTP,647,4.11,3,NO,TAKORADI
2835,2836,2026-01-27 17:01:00,VLan40,Sales,Mobile,HTTPS,584,3.45,12,NO,TEMA
2836,2837,2026-01-28 02:43:00,VLan30,IT,Server,SSH,1097,0.64,8,YES,KUMASI
2837,2838,2026-01-12 08:26:00,VLan20,Finance,Laptop,HTTP,199,3.59,9,NO,TAKORADI
2838,2839,2026-02-27 18:37:00,VLan20,Finance,Router,SSH,173,0.07,11,NO,TEMA
2839,2840,2026-04-10 03:32:00,VLan30,IT,Laptop,HTTP,800,3.11,10,NO,KUMASI
2840,2841,2026-02-18 10:46:00,VLan30,IT,Server,SMTP,719,0.41,14,NO,TEMA
2841,2842,2026-03-27 17:31:00,VLan30,IT,Router,HTTPS,749,0.3,0,NO,KUMASI
2842,2843,2026-03-07 21:36:00,VLan20,Finance,Laptop,FTP,142,3.55,3,NO,TAKORADI
2843,2844,2026-01-09 07:19:00,VLan10,HR,Server,SMTP,389,2.81,15,NO,ACCRA
2844,2845,2026-01-02 13:50:00,VLan10,HR,Mobile,FTP,545,4.94,1,NO,KUMASI
2845,2846,2026-02-07 10:06:00,VLan10,HR,Server,FTP,493,3.21,5,NO,Tamale
2846,2847,2026-02-05 06:46:00,VLan30,IT,Server,DNS,922,1.51,11,NO,ACCRA
2847,2848,2026-01-24 20:41:00,VLan20,Finance,Server,SMTP,589,1.87,12,NO,Tamale
2848,2849,2026-02-09 12:05:00,VLan20,Finance,Mobile,HTTPS,306,3.94,8,NO,ACCRA
2849,2850,2026-02-20 19:48:00,VLan30,IT,Desktop,FTP,801,2.79,10,NO,ACCRA
2850,2851,2026-03-05 02:16:00,VLan40,Sales,Desktop,HTTP,678,3.65,6,NO,KUMASI
2851,2852,2026-02-08 16:40:00,VLan30,IT,Laptop,SSH,939,3.87,3,YES,TAKORADI
2852,2853,2026-04-25 19:10:00,VLan30,IT,Laptop,HTTPS,844,1.62,13,NO,Tamale
2853,2854,2026-01-03 14:07:00,VLan30,IT,Laptop,FTP,731,1.51,3,NO,TAKORADI
2854,2855,2026-01-14 19:42:00,VLan10,HR,Laptop,HTTPS,675,3.97,14,NO,Tamale
2855,2856,2026-01-01 13:10:00,VLan20,Finance,Mobile,DNS,638,3.74,10,NO,ACCRA
2856,2857,2026-02-08 02:14:00,VLan20,Finance,Mobile,HTTPS,209,0.49,4,NO,ACCRA
2857,2858,2026-03-29 00:31:00,VLan20,Finance,Laptop,DNS,222,3.35,15,NO,TEMA
2858,2859,2026-04-13 02:42:00,VLan40,Sales,Server,HTTPS,503,1.18,4,NO,Tamale
2859,2860,2026-02-06 13:04:00,VLan40,Sales,Server,SMTP,585,3.5,5,NO,TEMA
2860,2861,2026-04-23 07:32:00,VLan30,IT,Laptop,SSH,1077,2.94,12,YES,TAKORADI
2861,2862,2026-04-26 22:52:00,VLan30,IT,Mobile,SSH,726,0.21,1,NO,Tamale
2862,2863,2026-01-24 04:08:00,VLan20,Finance,Mobile,SSH,685,4.82,0,NO,KUMASI
2863,2864,2026-02-21 23:45:00,VLan10,HR,Server,HTTPS,348,0.26,0,NO,TAKORADI
2864,2865,2026-01-16 15:43:00,VLan10,HR,Laptop,HTTPS,288,3.93,8,NO,TEMA
2865,2866,2026-02-17 14:10:00,VLan20,Finance,Router,SSH,557,0.69,14,NO,ACCRA
2866,2867,2026-02-22 08:25:00,VLan40,Sales,Router,SMTP,397,4.3,0,NO,TEMA
2867,2868,2026-01-22 02:48:00,VLan10,HR,Server,DNS,249,2.97,11,NO,TEMA
2868,2869,2026-03-25 22:18:00,VLan20,Finance,Mobile,DNS,568,1.4,14,NO,ACCRA
2869,2870,2026-02-15 03:09:00,VLan20,Finance,Desktop,DNS,533,0.49,0,NO,Tamale
2870,2871,2026-01-02 08:35:00,VLan20,Finance,Laptop,SMTP,414,4.57,2,NO,TAKORADI
2871,2872,2026-02-10 21:51:00,VLan30,IT,Laptop,DNS,1142,0.14,5,NO,TAKORADI
2872,2873,2026-03-06 11:56:00,VLan30,IT,Mobile,SSH,652,2.32,10,NO,TEMA
2873,2874,2026-04-30 22:58:00,VLan20,Finance,Router,SSH,365,3.91,4,NO,TAKORADI
2874,2875,2026-03-09 22:36:00,VLan20,Finance,Desktop,DNS,160,4.27,8,NO,ACCRA
2875,2876,2026-03-16 07:22:00,VLan10,HR,Router,SMTP,430,2.51,5,NO,Tamale
2876,2877,2026-04-17 04:53:00,VLan30,IT,Mobile,SMTP,528,1.21,4,NO,KUMASI
2877,2878,2026-01-03 12:40:00,VLan10,HR,Mobile,HTTP,529,0.72,6,NO,ACCRA
2878,2879,2026-03-05 22:23:00,VLan10,HR,Desktop,SMTP,438,4.13,14,NO,KUMASI
2879,2880,2026-04-26 09:56:00,VLan40,Sales,Router,SMTP,233,1.15,9,NO,ACCRA
2880,2881,2026-03-20 19:29:00,VLan40,Sales,Desktop,SSH,195,0.69,8,NO,KUMASI
2881,2882,2026-01-15 07:31:00,VLan10,HR,Router,SMTP,199,0.16,11,NO,Tamale
2882,2883,2026-02-25 04:19:00,VLan20,Finance,Server,DNS,595,4.35,4,NO,TAKORADI
2883,2884,2026-04-26 05:58:00,VLan20,Finance,Mobile,FTP,619,2.5,8,NO,ACCRA
2884,2885,2026-04-12 00:21:00,VLan10,HR,Router,SMTP,138,1.63,7,NO,Tamale
2885,2886,2026-01-23 09:39:00,VLan10,HR,Router,DNS,128,1.83,7,NO,KUMASI
2886,2887,2026-01-30 00:17:00,VLan10,HR,Laptop,FTP,609,4.01,0,NO,Tamale
2887,2888,2026-04-24 00:28:00,VLan30,IT,Server,SMTP,895,2.53,10,NO,TAKORADI
2888,2889,2026-03-24 08:20:00,VLan10,HR,Router,DNS,430,1.53,3,NO,ACCRA
2889,2890,2026-01-02 18:06:00,VLan40,Sales,Server,HTTPS,533,4.55,14,NO,KUMASI
2890,2891,2026-03-09 05:44:00,VLan20,Finance,Server,HTTPS,210,2.86,15,NO,TEMA
2891,2892,2026-03-14 07:00:00,VLan30,IT,Desktop,DNS,761,4.84,3,NO,Tamale
2892,2893,2026-01-08 01:36:00,VLan40,Sales,Desktop,DNS,200,3.53,15,NO,KUMASI
2893,2894,2026-01-11 12:36:00,VLan20,Finance,Server,HTTP,340,1.43,3,NO,KUMASI
2894,2895,2026-04-01 04:16:00,VLan20,Finance,Desktop,SSH,444,2.94,3,NO,Tamale
2895,2896,2026-02-04 07:34:00,VLan30,IT,Desktop,DNS,996,3.52,6,NO,KUMASI
2896,2897,2026-01-20 17:19:00,VLan20,Finance,Mobile,FTP,518,1.65,4,NO,TAKORADI
2897,2898,2026-02-14 15:02:00,VLan30,IT,Laptop,HTTP,512,2.42,13,NO,TAKORADI
2898,2899,2026-04-27 13:21:00,VLan30,IT,Desktop,SMTP,565,1.29,8,NO,TEMA
2899,2900,2026-03-21 07:49:00,VLan10,HR,Mobile,FTP,383,3.87,2,NO,TAKORADI
2900,2901,2026-02-13 18:37:00,VLan30,IT,Server,HTTPS,742,4.35,13,NO,Tamale
2901,2902,2026-03-29 08:41:00,VLan40,Sales,Desktop,HTTP,405,2.41,10,NO,TAKORADI
2902,2903,2026-01-29 19:54:00,VLan40,Sales,Router,HTTPS,330,1.04,5,NO,KUMASI
2903,2904,2026-02-02 20:30:00,VLan10,HR,Laptop,SMTP,194,4.84,6,NO,ACCRA
2904,2905,2026-04-20 06:10:00,VLan10,HR,Server,SMTP,142,0.28,10,NO,ACCRA
2905,2906,2026-02-21 22:59:00,VLan10,HR,Router,FTP,356,2.74,6,NO,TAKORADI
2906,2907,2026-03-18 09:54:00,VLan20,Finance,Mobile,FTP,501,0.26,15,NO,ACCRA
2907,2908,2026-04-01 07:41:00,VLan30,IT,Laptop,HTTPS,781,3.74,9,NO,TEMA
2908,2909,2026-03-25 17:19:00,VLan20,Finance,Router,SMTP,647,4.41,10,NO,Tamale
2909,2910,2026-04-17 10:28:00,VLan10,HR,Laptop,HTTPS,174,2.4,5,NO,TAKORADI
2910,2911,2026-03-22 14:11:00,VLan30,IT,Server,FTP,826,1.83,8,NO,TAKORADI
2911,2912,2026-04-10 18:10:00,VLan20,Finance,Mobile,DNS,434,2.22,9,NO,TAKORADI
2912,2913,2026-03-11 10:50:00,VLan30,IT,Desktop,HTTPS,612,1.34,8,NO,TAKORADI
2913,2914,2026-01-08 15:57:00,VLan20,Finance,Laptop,FTP,542,0.18,8,NO,TEMA
2914,2915,2026-02-16 12:25:00,VLan20,Finance,Server,HTTPS,197,0.98,12,NO,KUMASI
2915,2916,2026-02-27 19:15:00,VLan10,HR,Laptop,SSH,400,2.59,1,NO,ACCRA
2916,2917,2026-03-21 18:02:00,VLan40,Sales,Mobile,SMTP,236,4.79,3,NO,Tamale
2917,2918,2026-03-11 14:20:00,VLan20,Finance,Server,HTTPS,214,2.14,1,NO,ACCRA
2918,2919,2026-03-25 18:09:00,VLan30,IT,Desktop,SSH,797,4.19,6,NO,KUMASI
2919,2920,2026-01-20 22:13:00,VLan20,Finance,Mobile,DNS,338,0.16,14,NO,TAKORADI
2920,2921,2026-02-17 04:28:00,VLan40,Sales,Router,SSH,604,0.06,5,NO,ACCRA
2921,2922,2026-04-06 19:33:00,VLan20,Finance,Laptop,SMTP,105,4.44,15,NO,TAKORADI
2922,2923,2026-04-03 06:17:00,VLan30,IT,Desktop,SSH,1047,2.52,1,YES,Tamale
2923,2924,2026-01-31 00:54:00,VLan30,IT,Desktop,HTTP,747,1.36,4,NO,KUMASI
2924,2925,2026-04-23 21:24:00,VLan40,Sales,Laptop,HTTP,414,3.73,8,NO,TEMA
2925,2926,2026-03-17 19:05:00,VLan10,HR,Laptop,HTTPS,313,1.96,7,NO,KUMASI
2926,2927,2026-01-15 00:54:00,VLan30,IT,Server,HTTP,1079,0.64,11,NO,TEMA
2927,2928,2026-04-23 02:42:00,VLan30,IT,Router,FTP,953,4.57,9,YES,TAKORADI
2928,2929,2026-03-06 19:44:00,VLan20,Finance,Desktop,HTTPS,433,1.25,10,NO,TEMA
2929,2930,2026-03-23 08:17:00,VLan30,IT,Laptop,SMTP,880,3.99,11,NO,KUMASI
2930,2931,2026-02-03 09:17:00,VLan20,Finance,Mobile,DNS,285,1.12,4,NO,Tamale
2931,2932,2026-02-12 14:19:00,VLan10,HR,Desktop,FTP,408,4.78,5,NO,TAKORADI
2932,2933,2026-04-11 05:31:00,VLan40,Sales,Desktop,SSH,103,4.48,1,NO,KUMASI
2933,2934,2026-01-30 12:27:00,VLan40,Sales,Server,HTTPS,578,2.28,1,NO,KUMASI
2934,2935,2026-01-24 08:17:00,VLan40,Sales,Router,DNS,660,2.62,14,NO,KUMASI
2935,2936,2026-03-12 02:29:00,VLan20,Finance,Laptop,SSH,144,3.85,2,NO,TAKORADI
2936,2937,2026-01-31 04:07:00,VLan40,Sales,Server,SMTP,439,4.57,1,NO,Tamale
2937,2938,2026-01-28 07:27:00,VLan10,HR,Laptop,DNS,618,1.38,4,NO,KUMASI
2938,2939,2026-01-15 00:20:00,VLan20,Finance,Router,DNS,154,1.12,11,NO,ACCRA
2939,2940,2026-01-21 22:28:00,VLan30,IT,Laptop,FTP,736,1.5,0,NO,ACCRA
2940,2941,2026-03-16 13:11:00,VLan20,Finance,Mobile,FTP,131,0.59,9,NO,TEMA
2941,2942,2026-04-15 16:47:00,VLan20,Finance,Mobile,SSH,101,2.81,10,NO,ACCRA
2942,2943,2026-04-28 02:02:00,VLan10,HR,Server,HTTPS,312,0.42,11,NO,TAKORADI
2943,2944,2026-01-07 04:08:00,VLan10,HR,Server,HTTP,382,4.5,13,NO,ACCRA
2944,2945,2026-03-11 14:27:00,VLan40,Sales,Server,HTTPS,493,2.31,2,NO,ACCRA
2945,2946,2026-04-04 02:53:00,VLan30,IT,Server,SMTP,1000,2.22,7,NO,KUMASI
2946,2947,2026-01-18 09:35:00,VLan10,HR,Desktop,SSH,224,2.19,9,NO,TEMA
2947,2948,2026-01-05 07:38:00,VLan30,IT,Router,SSH,897,3.39,14,NO,Tamale
2948,2949,2026-02-19 05:29:00,VLan20,Finance,Router,HTTPS,217,3.56,10,NO,ACCRA
2949,2950,2026-02-15 10:52:00,VLan30,IT,Router,SMTP,600,0.65,15,NO,TEMA
2950,2951,2026-02-13 06:46:00,VLan40,Sales,Router,HTTPS,531,2.7,6,NO,TAKORADI
2951,2952,2026-03-01 15:39:00,VLan40,Sales,Router,HTTP,277,0.81,3,NO,TEMA
2952,2953,2026-02-12 16:32:00,VLan40,Sales,Desktop,HTTP,457,3.98,2,NO,TEMA
2953,2954,2026-01-21 10:51:00,VLan30,IT,Server,SMTP,581,4.33,15,NO,ACCRA
2954,2955,2026-02-17 00:49:00,VLan10,HR,Server,HTTPS,113,4.38,1,NO,KUMASI
2955,2956,2026-04-12 07:03:00,VLan20,Finance,Server,SMTP,493,3.89,8,NO,KUMASI
2956,2957,2026-03-02 06:44:00,VLan30,IT,Desktop,SMTP,979,1.83,11,NO,Tamale
2957,2958,2026-04-20 05:31:00,VLan40,Sales,Desktop,SMTP,470,3.68,1,NO,TEMA
2958,2959,2026-01-29 17:04:00,VLan40,Sales,Router,DNS,195,2.34,7,NO,TAKORADI
2959,2960,2026-03-16 06:06:00,VLan40,Sales,Server,HTTPS,466,0.67,0,NO,TAKORADI
2960,2961,2026-04-09 14:19:00,VLan30,IT,Desktop,DNS,1141,0.26,4,NO,Tamale
2961,2962,2026-03-08 03:32:00,VLan40,Sales,Server,HTTPS,296,2.5,15,NO,TAKORADI
2962,2963,2026-01-28 18:11:00,VLan20,Finance,Laptop,HTTP,466,3.55,8,NO,TAKORADI
2963,2964,2026-03-29 13:12:00,VLan20,Finance,Router,SMTP,657,0.49,7,NO,KUMASI
2964,2965,2026-04-15 06:51:00,VLan10,HR,Desktop,FTP,554,1.83,10,NO,Tamale
2965,2966,2026-02-26 16:26:00,VLan20,Finance,Laptop,HTTPS,455,5.0,13,NO,KUMASI
2966,2967,2026-04-08 06:08:00,VLan10,HR,Mobile,SMTP,528,2.56,1,NO,TAKORADI
2967,2968,2026-03-31 20:20:00,VLan20,Finance,Desktop,SSH,660,0.67,13,NO,Tamale
2968,2969,2026-02-05 06:02:00,VLan30,IT,Router,HTTPS,994,2.76,11,NO,TAKORADI
2969,2970,2026-02-14 14:52:00,VLan30,IT,Mobile,HTTP,770,3.87,14,NO,Tamale
2970,2971,2026-02-27 20:42:00,VLan10,HR,Desktop,DNS,534,4.44,8,NO,TAKORADI
2971,2972,2026-02-18 09:59:00,VLan30,IT,Server,DNS,687,1.7,9,NO,Tamale
2972,2973,2026-04-12 10:29:00,VLan20,Finance,Desktop,DNS,218,2.57,7,NO,ACCRA
2973,2974,2026-03-28 02:56:00,VLan20,Finance,Laptop,HTTPS,634,0.95,5,NO,TEMA
2974,2975,2026-04-06 01:05:00,VLan10,HR,Mobile,SSH,631,3.48,0,NO,TEMA
2975,2976,2026-03-05 02:21:00,VLan30,IT,Desktop,HTTP,1077,0.18,4,NO,ACCRA
2976,2977,2026-03-20 16:03:00,VLan30,IT,Mobile,SMTP,1074,2.23,3,NO,TEMA
2977,2978,2026-03-09 12:30:00,VLan10,HR,Router,SSH,316,0.56,4,NO,ACCRA
2978,2979,2026-04-20 13:28:00,VLan20,Finance,Desktop,HTTP,637,0.23,0,NO,Tamale
2979,2980,2026-03-02 08:19:00,VLan40,Sales,Server,HTTPS,547,2.38,4,NO,TEMA
2980,2981,2026-03-24 15:28:00,VLan20,Finance,Router,SMTP,509,1.64,12,NO,ACCRA
2981,2982,2026-04-17 00:06:00,VLan10,HR,Laptop,SSH,338,4.65,10,NO,ACCRA
2982,2983,2026-01-12 18:48:00,VLan10,HR,Router,DNS,615,2.62,6,NO,KUMASI
2983,2984,2026-04-13 23:15:00,VLan10,HR,Server,SSH,690,1.76,14,NO,ACCRA
2984,2985,2026-04-29 10:50:00,VLan20,Finance,Router,HTTP,399,3.53,2,NO,Tamale
2985,2986,2026-01-04 18:08:00,VLan40,Sales,Router,HTTPS,317,4.11,5,NO,TEMA
2986,2987,2026-02-06 19:13:00,VLan20,Finance,Mobile,FTP,569,0.67,4,NO,TAKORADI
2987,2988,2026-02-27 02:54:00,VLan30,IT,Mobile,FTP,1145,2.33,1,YES,TEMA
